# Freq.,Pxx2,Pxx3,Pxx4
1.273300000000000000e+04,3.594732072389810580e-10,3.427694473440055919e-10,3.698341430870822901e-10
1.273400000000000000e+04,3.704500812822931030e-10,3.069035481009370253e-10,3.250404369877301810e-10
1.273500000000000000e+04,3.673251302580360771e-10,3.722804453261017888e-10,3.609759876237940838e-10
1.273600000000000000e+04,3.907866937354584053e-10,2.757992400135970342e-10,3.619801836757848816e-10
1.273700000000000000e+04,3.325973112230869139e-10,3.158369780410322090e-10,3.311627547417063824e-10
1.273800000000000000e+04,3.620623676680880519e-10,3.012211682730464494e-10,3.556953400762548291e-10
1.273900000000000000e+04,3.087017893939624442e-10,3.392144158036566622e-10,4.482963037979553237e-10
1.274000000000000000e+04,3.413967058922575831e-10,4.309292550627929555e-10,4.466843712396303706e-10
1.274100000000000000e+04,4.367808298619240562e-10,4.177097866503171615e-10,3.139455486154918857e-10
1.274200000000000000e+04,3.073503176955399096e-10,3.422145197332274526e-10,2.877387009693465730e-10
1.274300000000000000e+04,3.250057341513918141e-10,3.621167192147497470e-10,3.156780745990929536e-10
1.274400000000000000e+04,4.098571260214975216e-10,3.788353438592688231e-10,3.452808976053582919e-10
1.274500000000000000e+04,4.018046039694770804e-10,3.451462930451758916e-10,3.266714634230179350e-10
1.274600000000000000e+04,3.304529140608819363e-10,3.472086772878058759e-10,3.052907123453522845e-10
1.274700000000000000e+04,3.453982979750269559e-10,3.258207781721655880e-10,3.280536149997220093e-10
1.274800000000000000e+04,3.293085472470171136e-10,4.161986319234730302e-10,3.093557826880712836e-10
1.274900000000000000e+04,3.554912812449208264e-10,4.438214097980756983e-10,2.713500940755885024e-10
1.275000000000000000e+04,4.169525553785854705e-10,3.342791618916490356e-10,2.789002549534789355e-10
1.275100000000000000e+04,4.006069545371462351e-10,3.790852491020642361e-10,3.014818713870861242e-10
1.275200000000000000e+04,4.380759325432271942e-10,4.118674821919534931e-10,3.147620940918630479e-10
1.275300000000000000e+04,3.872281909379511267e-10,3.972685021437232936e-10,3.646177707189549593e-10
1.275400000000000000e+04,3.375961358563650448e-10,3.401878863731555188e-10,4.066065779106095711e-10
1.275500000000000000e+04,3.659261787358932709e-10,3.233825765651072664e-10,4.536237861437859958e-10
1.275600000000000000e+04,4.073799296449582529e-10,2.595295803517319024e-10,3.940508157849726984e-10
1.275700000000000000e+04,3.885859414654422800e-10,2.342697279914392046e-10,3.036995953447615907e-10
1.275800000000000000e+04,3.486836843675969562e-10,2.991077196592426790e-10,3.159847346846559808e-10
1.275900000000000000e+04,3.989208085132153755e-10,3.597383977127738456e-10,3.159937381108980224e-10
1.276000000000000000e+04,3.958192959345989556e-10,3.739762940783121648e-10,3.155791297324539232e-10
1.276100000000000000e+04,3.470071909788658580e-10,4.718526864720721733e-10,3.496696687111025462e-10
1.276200000000000000e+04,3.426901016630298332e-10,4.010114382368913019e-10,4.174712955331692272e-10
1.276300000000000000e+04,2.668982784947002041e-10,3.088494939913247402e-10,3.871352055494539058e-10
1.276400000000000000e+04,3.138212770029768055e-10,3.969171746158330142e-10,3.675273088586131590e-10
1.276500000000000000e+04,3.765905861884495837e-10,3.442386856488512537e-10,3.771692180101572633e-10
1.276600000000000000e+04,3.572142414664228609e-10,3.098344454838992156e-10,4.047130537332786192e-10
1.276700000000000000e+04,2.602730343230450000e-10,3.788292263406248380e-10,3.947849529047708470e-10
1.276800000000000000e+04,2.913229329875287419e-10,4.234657025063237149e-10,3.208715900546931816e-10
1.276900000000000000e+04,3.610332454631327626e-10,3.592372453345448989e-10,3.514266548977556518e-10
1.277000000000000000e+04,3.827837394229846113e-10,3.220438775787016981e-10,3.193535667898250759e-10
1.277100000000000000e+04,3.571890474343695054e-10,3.746685890506006964e-10,3.056024529627459541e-10
1.277200000000000000e+04,3.248479718807712855e-10,3.454157560399999604e-10,3.415453520983571818e-10
1.277300000000000000e+04,3.858946065914829750e-10,3.373744509724246010e-10,3.400361935587994481e-10
1.277400000000000000e+04,3.901268591225258736e-10,3.772655009034165181e-10,3.777081288057678393e-10
1.277500000000000000e+04,3.334477218799764933e-10,3.287702011138089360e-10,3.412980056963763762e-10
1.277600000000000000e+04,3.247605254158315886e-10,3.815958691152131981e-10,3.175537554402441668e-10
1.277700000000000000e+04,3.681891671389423428e-10,3.753384944207071513e-10,3.273350812739296758e-10
1.277800000000000000e+04,3.308553982400742073e-10,3.259072856810489908e-10,3.392364791524477320e-10
1.277900000000000000e+04,3.020653720768095240e-10,3.127632519194492595e-10,3.260112522736219563e-10
1.278000000000000000e+04,3.819474348755122218e-10,3.580010975404509235e-10,3.933071157224122219e-10
1.278100000000000000e+04,3.310358900425842085e-10,4.007226296757382914e-10,3.676945097340202595e-10
1.278200000000000000e+04,3.392485881795788210e-10,3.263792762551731574e-10,4.465982931998399127e-10
1.278300000000000000e+04,3.226522141205311402e-10,3.643303796825544053e-10,4.520615438979445242e-10
1.278400000000000000e+04,2.982258649042463976e-10,3.493563965583896003e-10,4.880874455892110996e-10
1.278500000000000000e+04,3.666205198884263758e-10,3.716410277139381137e-10,4.584752010653589185e-10
1.278600000000000000e+04,4.009384455208934301e-10,3.307746286904531840e-10,4.151963815107099145e-10
1.278700000000000000e+04,3.305584122387897573e-10,3.085419244937592561e-10,3.652592381054156648e-10
1.278800000000000000e+04,2.875726788663156939e-10,3.016187837066825404e-10,3.365201632578280242e-10
1.278900000000000000e+04,2.888098789256231217e-10,3.097347768256510429e-10,3.118497838723476711e-10
1.279000000000000000e+04,2.625988901539234959e-10,3.693790548352822311e-10,3.438264099293607650e-10
1.279100000000000000e+04,3.031994043294358869e-10,4.384023468594362653e-10,3.816143023041176080e-10
1.279200000000000000e+04,2.575422276352456004e-10,3.886062514934118430e-10,3.014305012614768175e-10
1.279300000000000000e+04,3.129243082962841748e-10,3.186831836706900999e-10,2.648558743367690992e-10
1.279400000000000000e+04,3.366006027766444570e-10,3.754075552394518978e-10,3.074842158947951484e-10
1.279500000000000000e+04,3.721187883333063290e-10,3.896285843105887292e-10,3.935917029080720990e-10
1.279600000000000000e+04,3.769394197478274186e-10,4.026346314763645012e-10,3.846794842318003538e-10
1.279700000000000000e+04,3.843939275838692631e-10,3.480332923783656466e-10,4.413328074861085466e-10
1.279800000000000000e+04,3.821044628410120624e-10,3.199595196387969873e-10,3.026650797206492199e-10
1.279900000000000000e+04,3.221787688253552629e-10,3.552310533633903995e-10,2.873923552075190636e-10
1.280000000000000000e+04,3.657654925380625089e-10,3.746009537598500801e-10,3.364154101892637708e-10
1.280100000000000000e+04,3.711776678251982050e-10,3.723814044998620070e-10,4.231286213077847188e-10
1.280200000000000000e+04,3.005774434536967930e-10,3.310139854380340580e-10,3.284381411763194267e-10
1.280300000000000000e+04,2.789824352784402056e-10,3.515768451504305979e-10,3.040280236658541158e-10
1.280400000000000000e+04,3.328705298710685394e-10,3.529776166244457521e-10,3.035392328627793016e-10
1.280500000000000000e+04,3.710768133731352953e-10,3.586871298506056643e-10,3.058997652958034948e-10
1.280600000000000000e+04,3.734112819032718868e-10,3.803235170109887513e-10,2.789960758486627600e-10
1.280700000000000000e+04,4.069996356726573476e-10,4.504949811460329594e-10,3.050918948171243690e-10
1.280800000000000000e+04,4.025664313644297219e-10,4.496694657485724543e-10,3.716512946481383913e-10
1.280900000000000000e+04,3.264191805063977614e-10,4.176838145999662898e-10,3.792930498634526750e-10
1.281000000000000000e+04,3.652662712277827368e-10,3.416090292495813792e-10,3.566599402239260412e-10
1.281100000000000000e+04,4.046762761855239849e-10,3.428052638851204162e-10,3.181739913614511816e-10
1.281200000000000000e+04,3.334087173603184706e-10,3.184812838815717371e-10,2.998376480897620806e-10
1.281300000000000000e+04,3.326291484602784660e-10,3.526254612679658687e-10,3.082961413168806655e-10
1.281400000000000000e+04,3.295664276456206893e-10,3.754604812455496777e-10,4.002679297596649333e-10
1.281500000000000000e+04,2.750821607366304963e-10,3.530645404265800699e-10,3.965772435070749830e-10
1.281600000000000000e+04,3.084977546215039144e-10,3.743290569355865214e-10,3.828019671420185008e-10
1.281700000000000000e+04,3.477400322631176727e-10,3.549378547648586859e-10,4.324287570984268410e-10
1.281800000000000000e+04,3.466012283735994665e-10,2.744008830679214315e-10,3.830942444453457307e-10
1.281900000000000000e+04,3.816724222108277631e-10,3.252654601234944414e-10,3.032441356771010920e-10
1.282000000000000000e+04,3.683838903108306751e-10,4.044305640970758055e-10,2.524008746052298071e-10
1.282100000000000000e+04,2.674201641113950270e-10,3.195836482074691330e-10,3.132381209193552572e-10
1.282200000000000000e+04,3.149010828303986655e-10,3.389527824490488701e-10,3.693339567776529037e-10
1.282300000000000000e+04,3.915526297834266292e-10,3.408341624981765672e-10,3.429132287781265636e-10
1.282400000000000000e+04,3.130898021765645228e-10,3.516560747519343695e-10,4.350579620015151826e-10
1.282500000000000000e+04,3.374736860594019019e-10,3.192635755178485063e-10,3.624482524603830074e-10
1.282600000000000000e+04,3.677448107703481726e-10,3.951706766024572953e-10,2.839362682185394585e-10
1.282700000000000000e+04,3.518367496871186696e-10,3.833883947481154299e-10,3.187156994114635128e-10
1.282800000000000000e+04,3.477380437056615450e-10,3.719856584386730467e-10,4.345649388447513671e-10
1.282900000000000000e+04,3.574588006012462105e-10,3.878941412272846467e-10,4.230213057913273225e-10
1.283000000000000000e+04,3.236171294131526823e-10,3.033386087468285275e-10,3.511135304271796416e-10
1.283100000000000000e+04,3.275086521051562780e-10,2.584654641993740044e-10,3.517242093791514117e-10
1.283200000000000000e+04,3.555565978837436151e-10,3.304698507405370117e-10,3.820732209116040904e-10
1.283300000000000000e+04,3.328855074000459455e-10,3.929880462908538427e-10,3.130995810634320549e-10
1.283400000000000000e+04,4.161065931674673833e-10,4.137721096785414318e-10,3.205576441502104541e-10
1.283500000000000000e+04,4.237709543478483133e-10,4.138723649835731525e-10,3.675408224532542121e-10
1.283600000000000000e+04,3.384276410482852367e-10,3.073214453030389669e-10,4.077486607377877622e-10
1.283700000000000000e+04,2.969687965034644745e-10,3.356179051416320867e-10,4.030907196842161009e-10
1.283800000000000000e+04,2.525121495579977483e-10,3.574799257056743639e-10,3.137556339383229941e-10
1.283900000000000000e+04,2.719107556641249583e-10,3.584825706720628021e-10,3.291440435247825621e-10
1.284000000000000000e+04,3.421014434941620141e-10,4.203813749298749094e-10,3.780895967741289535e-10
1.284100000000000000e+04,4.039766962093475639e-10,3.776097196674408706e-10,3.462814318525620527e-10
1.284200000000000000e+04,3.602246318849027384e-10,3.252115981611257480e-10,3.358077259527376858e-10
1.284300000000000000e+04,3.814028866114211687e-10,3.346211117592049829e-10,2.948922778639365300e-10
1.284400000000000000e+04,3.407604398194454102e-10,2.954572573925385013e-10,3.092380244694518872e-10
1.284500000000000000e+04,3.747868268994270023e-10,2.901950264773019815e-10,3.303468679825666807e-10
1.284600000000000000e+04,3.262938807806516860e-10,3.110320542357564726e-10,3.175621429992091017e-10
1.284700000000000000e+04,3.046045920104834042e-10,2.768254964746362354e-10,2.815720255412122444e-10
1.284800000000000000e+04,2.982079810032007119e-10,3.497440793713322415e-10,2.752481860870342695e-10
1.284900000000000000e+04,3.330307568814514505e-10,3.617012577117799707e-10,3.407158675397298819e-10
1.285000000000000000e+04,4.209455656923681865e-10,3.778961313306992910e-10,3.539233017716523561e-10
1.285100000000000000e+04,4.281122478875997394e-10,3.570232785723474791e-10,4.678982071371262409e-10
1.285200000000000000e+04,3.784238983509733397e-10,3.286929577937733197e-10,3.798932208629988679e-10
1.285300000000000000e+04,4.138185539277916346e-10,3.869914366966752946e-10,3.659811589450786350e-10
1.285400000000000000e+04,3.396085645417430226e-10,4.095825797662399082e-10,3.554265037558625848e-10
1.285500000000000000e+04,3.472342902120752351e-10,3.798904456426080651e-10,4.081682645606257222e-10
1.285600000000000000e+04,3.506227410118316545e-10,4.252664931009762447e-10,4.354707594392157688e-10
1.285700000000000000e+04,2.915478719950672152e-10,4.243242412651028564e-10,3.764799413289382579e-10
1.285800000000000000e+04,2.978519347740181825e-10,3.145972299459532030e-10,3.253798156806029365e-10
1.285900000000000000e+04,3.398085374769107393e-10,3.250690298961902458e-10,3.121449611562249835e-10
1.286000000000000000e+04,3.430211276537852608e-10,3.786548481217507881e-10,3.620217189017037733e-10
1.286100000000000000e+04,3.023163976384070403e-10,4.457317738259052334e-10,3.484912234712877486e-10
1.286200000000000000e+04,3.333378863888172199e-10,4.590604661774987035e-10,4.041608075269202902e-10
1.286300000000000000e+04,3.176468294787386714e-10,4.356234454880035602e-10,3.640343654853074743e-10
1.286400000000000000e+04,3.727905321513267828e-10,4.347818302565743717e-10,3.795339220598829222e-10
1.286500000000000000e+04,3.573842850938278946e-10,4.151540777813906891e-10,3.784879999807999348e-10
1.286600000000000000e+04,3.484791063501591589e-10,3.390985467046338805e-10,3.172437027802024528e-10
1.286700000000000000e+04,3.767820126200845352e-10,3.031190000606477714e-10,2.606625416266811257e-10
1.286800000000000000e+04,4.430843202276833207e-10,3.164417715101012580e-10,3.379435873627987358e-10
1.286900000000000000e+04,3.898703192753256744e-10,3.243821598776275997e-10,4.303219206064349454e-10
1.287000000000000000e+04,4.017993865819391828e-10,3.447493499912070424e-10,4.101824261628749294e-10
1.287100000000000000e+04,3.458935422441758811e-10,3.954862732208294190e-10,4.045288172947850755e-10
1.287200000000000000e+04,2.742759156047133425e-10,3.621848737644046338e-10,3.367951941719342151e-10
1.287300000000000000e+04,3.403814303329666437e-10,4.111705168724659086e-10,3.003151127701311279e-10
1.287400000000000000e+04,2.723546573361152664e-10,3.630870405393532768e-10,3.320412192314384506e-10
1.287500000000000000e+04,2.259263005003167542e-10,3.080282188151115954e-10,3.650104408743115643e-10
1.287600000000000000e+04,2.585644838862508401e-10,3.533631197043879827e-10,3.380704729276287892e-10
1.287700000000000000e+04,3.173192311750471580e-10,3.467991284293056987e-10,3.267054117817781898e-10
1.287800000000000000e+04,4.128185929475609218e-10,3.518207601419100774e-10,3.585723463667555269e-10
1.287900000000000000e+04,4.049622648982288919e-10,4.182619730984590306e-10,3.693531865969423209e-10
1.288000000000000000e+04,3.713618549573267238e-10,3.851268091636057321e-10,3.053428823110388825e-10
1.288100000000000000e+04,3.949717014374526578e-10,4.153068362704763707e-10,3.176632434910980694e-10
1.288200000000000000e+04,3.753789242353788182e-10,4.058577596152697998e-10,2.816950924243748328e-10
1.288300000000000000e+04,4.052182799633746783e-10,3.638842567188834021e-10,3.296781329907729237e-10
1.288400000000000000e+04,3.738897585482807103e-10,3.981666509928364016e-10,3.647771220731878926e-10
1.288500000000000000e+04,3.556728190606378482e-10,3.859097226378087746e-10,3.325450102601539440e-10
1.288600000000000000e+04,3.092361315119138850e-10,3.274596422959722666e-10,3.298850667756396794e-10
1.288700000000000000e+04,3.242421038347730340e-10,3.322525556123265727e-10,3.837374455796152808e-10
1.288800000000000000e+04,3.098235434410715784e-10,4.209750309300778646e-10,3.041874562110136613e-10
1.288900000000000000e+04,3.544626696572481358e-10,4.339685435815962147e-10,2.430038465262748962e-10
1.289000000000000000e+04,3.445845799917008402e-10,3.343039454993430034e-10,3.104521030099433608e-10
1.289100000000000000e+04,2.869021138367344300e-10,2.725126407679880299e-10,3.660318047270381041e-10
1.289200000000000000e+04,2.338963049740707516e-10,2.972470850209274354e-10,3.486457914509538343e-10
1.289300000000000000e+04,2.872159556287522773e-10,4.068241028871189469e-10,3.561441799879491999e-10
1.289400000000000000e+04,3.203023858400591380e-10,4.416137873813625572e-10,3.513111599561135680e-10
1.289500000000000000e+04,3.446388798178166089e-10,3.898925698871402601e-10,3.426948889317598802e-10
1.289600000000000000e+04,3.051886106380474914e-10,3.793230373456856058e-10,3.839739332534941342e-10
1.289700000000000000e+04,3.564186508848100578e-10,3.994502938580160273e-10,3.394548656028977872e-10
1.289800000000000000e+04,3.408102541276618746e-10,4.144766569358429174e-10,2.962136487406549256e-10
1.289900000000000000e+04,3.640111088910503925e-10,3.589213216618750487e-10,2.707600248266870102e-10
1.290000000000000000e+04,4.042934942053956359e-10,3.084968878901097611e-10,3.202389629572266712e-10
1.290100000000000000e+04,4.514580782729039961e-10,3.221768766600987614e-10,3.173390504845256649e-10
1.290200000000000000e+04,3.883492588306031563e-10,3.300212709275743193e-10,3.272904453187145834e-10
1.290300000000000000e+04,3.665977580097241972e-10,3.388572363975803167e-10,3.015994938288847167e-10
1.290400000000000000e+04,3.276810019442008221e-10,3.234736505032342949e-10,3.578537354258866060e-10
1.290500000000000000e+04,3.461345947302249380e-10,3.067116258974681341e-10,3.783665291041142906e-10
1.290600000000000000e+04,3.687715739024500224e-10,3.954397262186564484e-10,3.901252763835379182e-10
1.290700000000000000e+04,3.961853396821608925e-10,3.605279869740740423e-10,4.511688323207556732e-10
1.290800000000000000e+04,3.735981817781328714e-10,2.559595680720181926e-10,4.631069805622884345e-10
1.290900000000000000e+04,3.581566369051737444e-10,2.705822495191248623e-10,3.205418686076300545e-10
1.291000000000000000e+04,3.633051028756150231e-10,3.306477437157523911e-10,2.880207972023993270e-10
1.291100000000000000e+04,3.655344754348565592e-10,4.123003629810854781e-10,2.633601771408035121e-10
1.291200000000000000e+04,3.569176411682412168e-10,4.114551373515935046e-10,2.859910501379474483e-10
1.291300000000000000e+04,3.662355955937502859e-10,3.733640883859582070e-10,3.476736565842190458e-10
1.291400000000000000e+04,3.558751220515105319e-10,3.617538111686753884e-10,4.247848734035871798e-10
1.291500000000000000e+04,3.127895423180057806e-10,3.503059044115061898e-10,3.501390518735779941e-10
1.291600000000000000e+04,3.647692938805627618e-10,3.012701902829183137e-10,3.552683525971153017e-10
1.291700000000000000e+04,3.462638413017634385e-10,2.990675089250721295e-10,3.098711854257345496e-10
1.291800000000000000e+04,4.088721244005434101e-10,3.622879058246079476e-10,3.142490125902172507e-10
1.291900000000000000e+04,3.428945345132044990e-10,3.691045588590119231e-10,3.500618104516707310e-10
1.292000000000000000e+04,3.850734689631049534e-10,4.132111853824887995e-10,3.273883307202168523e-10
1.292100000000000000e+04,3.165061272931757839e-10,4.356493543556909896e-10,3.579170535521997870e-10
1.292200000000000000e+04,3.692424597381818340e-10,4.076388167020844751e-10,3.633360778858537091e-10
1.292300000000000000e+04,4.112158471058254450e-10,3.152535909361808271e-10,2.900360866868950103e-10
1.292400000000000000e+04,4.950129210733849352e-10,4.074731535071710524e-10,3.430211937132523859e-10
1.292500000000000000e+04,4.532671569938366345e-10,4.072993366025516615e-10,4.942248465952567396e-10
1.292600000000000000e+04,3.505566532527486834e-10,4.070727887825030398e-10,4.208007876169524068e-10
1.292700000000000000e+04,3.505829680484577914e-10,3.706529561705994174e-10,3.652589871639187153e-10
1.292800000000000000e+04,3.326939628385925673e-10,3.181758011500574192e-10,3.716582785679588947e-10
1.292900000000000000e+04,3.203296455296745998e-10,2.692721485287951271e-10,3.461284912555770046e-10
1.293000000000000000e+04,3.363237585888779362e-10,2.669432956512303589e-10,3.647637505635401042e-10
1.293100000000000000e+04,3.485369382439612011e-10,2.836813492476803318e-10,3.636027363598647116e-10
1.293200000000000000e+04,2.833988896388297745e-10,3.094732017044281970e-10,3.331824507335327932e-10
1.293300000000000000e+04,2.975590424013535721e-10,3.654682837661336008e-10,4.295798805086728176e-10
1.293400000000000000e+04,3.344010232988197000e-10,4.422109799863052373e-10,3.712136523808719704e-10
1.293500000000000000e+04,3.879965244318214068e-10,3.307637412451265587e-10,3.481425953435011519e-10
1.293600000000000000e+04,3.843811498764759557e-10,2.370127502759975891e-10,3.265133686697606176e-10
1.293700000000000000e+04,3.426989459905019136e-10,2.747404637460078169e-10,3.434294720425455460e-10
1.293800000000000000e+04,3.773028436895485103e-10,3.748600023637962820e-10,3.210170472495288561e-10
1.293900000000000000e+04,3.942032000879334144e-10,3.670465140247865502e-10,3.326944268799718215e-10
1.294000000000000000e+04,3.418639499431367241e-10,3.774753204462698967e-10,3.355953232983381761e-10
1.294100000000000000e+04,3.455431546908839189e-10,3.980847101159899813e-10,3.236557564710474634e-10
1.294200000000000000e+04,3.149475580933655635e-10,3.179718187814472870e-10,3.687998541900236932e-10
1.294300000000000000e+04,3.375365204384630708e-10,2.877526177716925293e-10,3.975466970810464192e-10
1.294400000000000000e+04,3.581293707909196705e-10,2.642437112030020002e-10,3.818888348190156142e-10
1.294500000000000000e+04,3.738557535000352423e-10,2.958715215357901901e-10,3.648883980439636016e-10
1.294600000000000000e+04,3.595492766335566408e-10,3.332497724819999108e-10,3.419428099951269925e-10
1.294700000000000000e+04,3.350609586938214440e-10,3.659986331413581958e-10,3.069715004367366688e-10
1.294800000000000000e+04,3.300532348079042083e-10,3.429877222861154017e-10,3.738958882071179351e-10
1.294900000000000000e+04,3.582932359133602155e-10,3.138070539290850231e-10,4.049632179524488500e-10
1.295000000000000000e+04,4.311853062054688246e-10,2.917881006468777246e-10,4.015685170540262477e-10
1.295100000000000000e+04,3.576251298902773385e-10,3.702568040645014370e-10,4.189663208247891788e-10
1.295200000000000000e+04,3.488230253807141407e-10,4.296305432709259010e-10,3.643651285922621293e-10
1.295300000000000000e+04,2.717870268055012183e-10,3.757109056120752279e-10,2.843732420783932702e-10
1.295400000000000000e+04,2.859971511003353131e-10,3.602988435053479234e-10,3.167081821205068592e-10
1.295500000000000000e+04,3.607241668237784287e-10,3.505660287882466352e-10,3.995167850363747303e-10
1.295600000000000000e+04,3.932688918462565242e-10,3.725482221872491241e-10,3.402939154928843439e-10
1.295700000000000000e+04,3.852997097880293885e-10,4.036795567007028594e-10,3.403023764648177877e-10
1.295800000000000000e+04,3.214977970851487988e-10,4.087640806237637898e-10,3.368075046254393826e-10
1.295900000000000000e+04,3.063330362408985028e-10,3.742923057301507112e-10,3.148451665821324580e-10
1.296000000000000000e+04,3.777157889832617752e-10,3.535236466165886832e-10,3.536766405351019357e-10
1.296100000000000000e+04,3.696836019683169744e-10,3.288943867565360017e-10,3.034388345009220451e-10
1.296200000000000000e+04,3.414883537985857033e-10,3.815643854175485367e-10,3.434004439630752220e-10
1.296300000000000000e+04,3.493566430708636100e-10,3.328770815952103791e-10,3.541651158783708731e-10
1.296400000000000000e+04,3.567894773818618212e-10,3.356047544905496920e-10,3.291155831560738722e-10
1.296500000000000000e+04,3.183482914046672184e-10,3.554318553955746991e-10,3.072665143848012736e-10
1.296600000000000000e+04,3.215037695249934653e-10,3.272388791488367061e-10,3.226350558550266965e-10
1.296700000000000000e+04,3.566435049177514377e-10,3.086746330070283577e-10,3.379552395707285018e-10
1.296800000000000000e+04,3.817150626207447730e-10,3.594115220527903977e-10,2.932912469924018600e-10
1.296900000000000000e+04,3.792483385979195628e-10,3.847446656818140168e-10,3.535311958042231625e-10
1.297000000000000000e+04,3.976263572526727467e-10,2.844809080987152854e-10,3.622278876295389634e-10
1.297100000000000000e+04,4.015093412509304013e-10,4.727424116417217463e-10,2.954207463221532478e-10
1.297200000000000000e+04,3.941259447067803367e-10,4.044403139971989742e-10,3.283936918012546858e-10
1.297300000000000000e+04,3.493395187022842486e-10,3.699033654123792436e-10,4.104378716394681531e-10
1.297400000000000000e+04,3.468011868028229160e-10,3.730081499299983589e-10,4.096220943499999277e-10
1.297500000000000000e+04,3.282390268715082801e-10,3.253417216104461503e-10,3.182740869652589479e-10
1.297600000000000000e+04,3.363651713950378682e-10,3.288103671897055355e-10,2.889968552154396405e-10
1.297700000000000000e+04,3.967536240666582703e-10,3.465980269642741233e-10,3.673101921293861474e-10
1.297800000000000000e+04,4.176400996335487502e-10,3.503191239655463992e-10,3.644246963763703744e-10
1.297900000000000000e+04,4.476144423826025546e-10,3.539228420875020895e-10,3.950214390591877779e-10
1.298000000000000000e+04,3.681090470564078322e-10,3.361389490683498527e-10,3.407620623198987467e-10
1.298100000000000000e+04,2.916193673484516682e-10,3.032238237950329142e-10,2.819537289742499906e-10
1.298200000000000000e+04,3.097939574564220806e-10,3.293758279707291798e-10,3.345050658194308653e-10
1.298300000000000000e+04,3.636169400472543967e-10,3.248723869604516676e-10,3.929733142688648489e-10
1.298400000000000000e+04,3.874027434521377126e-10,2.765883133459826378e-10,3.697714615712152490e-10
1.298500000000000000e+04,3.720192998078059885e-10,3.115944008911576696e-10,3.753326311264734968e-10
1.298600000000000000e+04,3.233199040217091200e-10,3.413913470672277396e-10,3.853954546112792941e-10
1.298700000000000000e+04,3.477355387175084337e-10,3.042417030060232531e-10,3.591243270935543533e-10
1.298800000000000000e+04,3.618611398889750850e-10,3.238506377885226345e-10,3.943358501247938186e-10
1.298900000000000000e+04,3.876615293987051195e-10,3.050800480312343109e-10,4.098628083752942085e-10
1.299000000000000000e+04,4.106326369889941537e-10,4.602978928758276222e-10,3.110002489306856707e-10
1.299100000000000000e+04,3.996123695460946571e-10,4.567214866417149761e-10,3.129225644836222060e-10
1.299200000000000000e+04,3.548783069026600272e-10,3.055609224719945099e-10,3.950026416044883395e-10
1.299300000000000000e+04,3.597019969136071293e-10,3.551032425560437754e-10,4.184540642424352704e-10
1.299400000000000000e+04,3.690092767015053264e-10,3.720233665010885567e-10,3.711599683136174338e-10
1.299500000000000000e+04,3.401034168741062081e-10,3.077936828461428205e-10,3.327172063675533288e-10
1.299600000000000000e+04,3.269214320474880188e-10,4.119806109019337891e-10,3.928110726580662346e-10
1.299700000000000000e+04,3.335032810399618830e-10,4.163404232402345228e-10,3.398632977683614405e-10
1.299800000000000000e+04,3.683271313761999211e-10,3.923893508832881971e-10,3.483977238148095748e-10
1.299900000000000000e+04,3.121210726342403749e-10,3.434940657005430173e-10,3.472210639378702164e-10
1.300000000000000000e+04,3.704039723915875868e-10,2.519145989907205178e-10,3.628654073009762845e-10
1.300100000000000000e+04,4.483547309804745362e-10,3.524182189489584542e-10,3.869821281984360067e-10
1.300200000000000000e+04,4.103985175953322164e-10,3.631373106635051542e-10,4.049696662509297361e-10
1.300300000000000000e+04,3.238093220280013050e-10,3.104691466818941184e-10,4.013714208627471024e-10
1.300400000000000000e+04,2.817052479800143849e-10,2.985967969820608961e-10,3.460948995453067807e-10
1.300500000000000000e+04,2.715775134216927598e-10,2.903335201654885808e-10,3.318395473862157897e-10
1.300600000000000000e+04,3.603941223572567963e-10,3.301740652212859322e-10,3.892602187179003003e-10
1.300700000000000000e+04,3.008218135876940225e-10,3.182384113542418274e-10,3.787038359317293325e-10
1.300800000000000000e+04,3.367539538176124604e-10,3.249635470998004723e-10,3.290741893956601216e-10
1.300900000000000000e+04,3.497264933245304599e-10,3.911610498973456921e-10,3.272125553880922136e-10
1.301000000000000000e+04,4.204648680554628804e-10,3.577438172472387244e-10,4.113777534885515013e-10
1.301100000000000000e+04,4.465372759127331121e-10,3.929123783453794481e-10,4.246888637217781881e-10
1.301200000000000000e+04,4.541392319818967558e-10,3.795635808501458389e-10,3.903402793583720510e-10
1.301300000000000000e+04,4.063465224880319019e-10,4.625101402669975044e-10,3.517159671795295803e-10
1.301400000000000000e+04,3.282802571859197665e-10,3.777513665015697931e-10,3.594554026472435361e-10
1.301500000000000000e+04,3.602207415478921833e-10,3.140950975368383951e-10,3.867246848632787481e-10
1.301600000000000000e+04,4.100120984531012319e-10,3.274974326004786575e-10,2.995353761338268630e-10
1.301700000000000000e+04,3.765314760896205635e-10,3.661933795235401581e-10,3.186278424171259322e-10
1.301800000000000000e+04,2.760082635742185425e-10,3.317419566690966276e-10,3.592268216145156857e-10
1.301900000000000000e+04,2.909549402644677843e-10,4.116438291747277841e-10,3.352514323017237494e-10
1.302000000000000000e+04,3.355234966856994309e-10,3.971574067855005488e-10,2.754501580106465546e-10
1.302100000000000000e+04,3.482381458496414996e-10,3.351812274321791131e-10,3.344419858173896241e-10
1.302200000000000000e+04,3.857602436636067699e-10,3.400093785008117845e-10,3.665664680364877742e-10
1.302300000000000000e+04,3.625239677278776072e-10,3.081170587287370330e-10,3.470638735483408663e-10
